event_id,event_ts,device_id,site_id,temperature_c,battery_pct,signal_strength,alert_flag,alert_type
EVT_0009856,2024-01-14 02:26:24,DEV_0135,SITE_03,27.68,35.9,-80.6,True,temp_high
EVT_0006084,2024-01-13 11:46:10,DEV_0090,SITE_05,16.67,58.5,-94.7,False,
EVT_0009734,2024-01-09 14:49:40,DEV_0186,SITE_02,30.01,31.2,-81.6,False,
EVT_0000719,2024-01-12 15:44:24,DEV_0031,SITE_02,28.5,8.4,-53.8,False,
EVT_0004732,2024-01-11 21:15:27,DEV_0053,SITE_04,36.88,13.9,-65.1,False,
EVT_0003394,2024-01-09 23:02:50,DEV_0130,SITE_08,32.8,82.0,-41.0,True,offline
EVT_0007235,2024-01-10 13:15:35,DEV_0126,SITE_01,23.13,51.6,-91.8,False,
EVT_0011281,2024-01-11 23:28:07,DEV_0038,SITE_04,35.79,87.7,-46.4,True,battery_low
EVT_0000736,2024-01-10 11:17:25,DEV_0163,SITE_03,40.38,20.3,-83.5,False,
EVT_0011874,2024-01-11 18:17:27,DEV_0005,SITE_12,43.5,57.0,-57.9,False,
EVT_0004460,2024-01-13 07:13:18,DEV_0014,SITE_14,32.0,37.8,-89.0,False,
EVT_0005585,2024-01-11 22:09:02,DEV_0089,SITE_14,30.47,76.0,-77.4,False,
EVT_0005721,2024-01-13 16:27:40,DEV_0168,SITE_08,26.55,84.3,-40.0,False,
EVT_0002141,2024-01-13 15:03:39,DEV_0034,SITE_02,32.85,61.0,-98.0,True,offline
EVT_0011266,2024-01-13 16:30:12,DEV_0009,SITE_01,26.69,63.4,-51.5,False,
EVT_0011605,2024-01-14 02:40:59,DEV_0111,SITE_11,15.79,92.0,-34.6,False,
EVT_0000910,2024-01-13 01:52:17,DEV_0138,SITE_11,29.35,24.5,-50.3,True,temp_high
EVT_0004675,2024-01-14 03:18:05,DEV_0037,SITE_03,18.44,37.9,-86.7,False,
EVT_0000497,2024-01-13 22:41:46,DEV_0169,SITE_10,30.77,39.8,-95.0,False,
EVT_0009307,2024-01-12 10:24:16,DEV_0039,SITE_11,27.6,49.6,-76.0,True,temp_high
EVT_0010081,2024-01-09 01:47:15,DEV_0087,SITE_07,39.09,72.9,-67.2,False,
EVT_0006464,2024-01-10 16:23:22,DEV_0106,SITE_10,24.01,77.3,-58.6,False,
EVT_0009374,2024-01-14 14:38:39,DEV_0069,SITE_14,26.11,88.7,-52.0,False,
EVT_0007111,2024-01-09 22:54:36,DEV_0143,SITE_12,40.35,89.3,-41.8,False,
EVT_0001207,2024-01-10 19:26:20,DEV_0083,SITE_15,44.44,27.5,-87.8,False,
EVT_0008588,2024-01-12 13:16:10,DEV_0191,SITE_08,42.69,82.1,-62.6,True,battery_low
EVT_0010858,2024-01-11 07:21:43,DEV_0020,SITE_10,34.52,10.1,-76.3,False,
EVT_0008397,2024-01-08 18:57:49,DEV_0119,SITE_07,31.03,,-52.9,False,
EVT_0001196,2024-01-11 03:48:33,DEV_0140,SITE_07,39.65,63.6,-55.5,False,
EVT_0008075,2024-01-14 04:53:30,DEV_0062,SITE_06,17.19,52.3,0.0,False,
EVT_0006691,2024-01-09 17:59:59,DEV_0197,SITE_07,20.87,58.7,-48.9,False,
EVT_0006606,2024-01-11 21:08:16,DEV_0122,SITE_12,34.4,90.6,-44.1,False,
EVT_0003287,2024-01-14 22:46:39,DEV_0040,SITE_04,35.33,34.1,-76.3,False,
EVT_0006326,2024-01-14 05:40:32,DEV_0034,SITE_02,43.75,5.6,-40.9,False,
EVT_0008646,2024-01-10 15:37:24,DEV_0139,SITE_10,17.22,84.6,-51.0,False,
EVT_0010289,2024-01-08 21:49:11,DEV_0024,SITE_02,17.25,11.4,-65.4,False,
EVT_0000289,2024-01-10 03:04:28,DEV_0151,SITE_12,26.35,21.9,0.0,False,
EVT_0005667,2024-01-09 03:15:20,DEV_0145,SITE_04,44.22,36.6,0.0,False,
EVT_0009384,2024-01-09 07:05:35,DEV_0110,SITE_14,26.75,58.4,-53.1,False,
EVT_0011706,2024-01-10 00:18:11,DEV_0027,SITE_14,20.77,83.0,-79.6,False,
EVT_0003942,2024-01-08 08:29:51,DEV_0200,SITE_14,29.24,,-80.8,False,
EVT_0010271,2024-01-12 07:07:57,DEV_0059,SITE_04,32.32,42.7,-99.6,False,
EVT_0009963,2024-01-09 18:27:39,DEV_0056,SITE_01,27.95,23.1,-65.1,True,motion_detected
EVT_0000389,2024-01-14 10:31:07,DEV_0159,SITE_06,29.25,66.7,-75.8,False,
EVT_0000837,2024-01-14 07:58:17,DEV_0146,SITE_08,20.68,16.4,-87.4,False,
EVT_0004036,2024-01-13 13:57:20,DEV_0052,SITE_02,18.31,84.3,999.0,False,
EVT_0003400,2024-01-11 16:38:01,DEV_0088,SITE_05,33.68,62.3,-74.7,False,
EVT_0000281,2024-01-14 23:40:55,DEV_0057,SITE_08,40.4,84.7,-87.7,False,
EVT_0002616,2024-01-14 04:18:49,DEV_0109,SITE_12,22.37,68.3,-999.0,True,motion_detected
EVT_0010257,2024-01-14 01:57:20,DEV_0055,SITE_12,18.44,75.8,-67.4,True,offline
EVT_0009947,2024-01-14 10:13:29,DEV_0038,SITE_04,19.22,40.2,-64.2,False,
EVT_0006706,2024-01-11 15:58:09,DEV_0149,SITE_05,28.18,9.2,-58.0,False,
EVT_0001113,2024-01-14 14:00:16,DEV_0091,SITE_10,27.78,93.0,-73.9,False,
EVT_0010847,2024-01-11 03:33:00,DEV_0054,SITE_07,17.54,54.4,-75.2,False,
EVT_0010498,2024-01-09 06:37:45,DEV_0138,SITE_11,36.94,6.6,-45.0,False,
EVT_0010209,2024-01-09 06:51:37,DEV_0045,SITE_15,33.23,50.5,-67.6,True,motion_detected
EVT_0010019,2024-01-11 11:29:13,DEV_0102,SITE_04,25.53,9.0,-91.1,False,
EVT_0005039,2024-01-14 21:18:09,DEV_0020,SITE_10,29.98,91.5,999.0,False,
EVT_0009643,2024-01-08 23:50:50,DEV_0044,SITE_11,32.99,78.2,-97.7,False,
EVT_0010852,2024-01-09 15:29:26,DEV_0017,SITE_15,36.04,22.4,-68.8,True,temp_high
EVT_0000268,2024-01-13 11:37:48,DEV_0054,SITE_07,24.25,20.0,-42.2,False,
EVT_0004550,2024-01-08 02:41:33,DEV_0137,SITE_12,44.12,24.9,-59.2,False,
EVT_0001599,2024-01-11 05:28:47,DEV_0119,SITE_07,17.01,78.1,-74.5,False,
EVT_0010185,2024-01-12 13:13:15,DEV_0169,SITE_10,32.44,10.6,-71.4,False,
EVT_0006150,2024-01-10 12:04:16,DEV_0171,SITE_03,25.95,32.9,-87.7,False,
EVT_0011336,2024-01-13 04:05:52,DEV_0185,SITE_08,20.84,,-86.9,False,
EVT_0006557,2024-01-13 06:36:22,DEV_0184,SITE_03,43.76,,-76.0,False,
EVT_0010200,2024-01-13 04:50:30,DEV_0101,SITE_13,33.88,43.9,-37.7,False,
EVT_0007683,2024-01-10 01:15:22,DEV_0068,SITE_12,30.71,30.2,-77.3,False,
EVT_0008274,2024-01-08 12:55:13,DEV_0101,SITE_13,36.73,18.6,-91.8,False,
EVT_0007628,2024-01-08 14:54:05,DEV_0053,SITE_04,15.11,86.7,-30.6,True,battery_low
EVT_0011292,2024-01-14 08:10:05,DEV_0064,SITE_15,25.93,16.6,-88.8,False,
EVT_0001380,2024-01-12 21:39:48,DEV_0058,SITE_03,29.84,47.7,-87.6,False,
EVT_0009647,2024-01-10 18:47:33,DEV_0010,SITE_07,20.13,13.5,-55.7,False,
EVT_0009612,2024-01-12 08:18:39,DEV_0144,SITE_08,38.97,33.3,-90.0,False,
EVT_0000417,2024-01-13 20:25:28,DEV_0125,SITE_10,41.62,26.8,-80.3,True,temp_high
EVT_0005033,2024-01-12 22:23:06,DEV_0084,SITE_13,16.74,62.0,-37.8,False,
EVT_0009452,2024-01-08 04:32:46,DEV_0152,SITE_01,40.93,72.2,-42.1,False,
EVT_0001963,2024-01-10 00:30:53,DEV_0061,SITE_10,24.75,80.0,-62.2,False,
EVT_0000621,2024-01-08 20:12:48,DEV_0113,SITE_12,29.75,22.0,-89.9,False,
EVT_0001704,2024-01-14 01:54:04,DEV_0006,SITE_13,30.14,49.6,-83.1,True,temp_high
EVT_0007056,2024-01-08 18:48:43,DEV_0020,SITE_10,32.49,33.4,-57.9,False,
EVT_0011066,2024-01-11 02:56:19,DEV_0160,SITE_03,19.07,36.8,-59.4,False,
EVT_0007448,2024-01-12 07:32:26,DEV_0084,SITE_13,43.71,,-59.9,False,
EVT_0002953,2024-01-12 04:22:19,DEV_0015,SITE_11,20.3,44.7,-45.1,False,
EVT_0006487,2024-01-12 04:23:58,DEV_0108,SITE_14,31.62,67.4,-98.9,False,
EVT_0008686,2024-01-13 19:48:28,DEV_0146,SITE_08,28.72,80.3,-73.1,False,
EVT_0007986,2024-01-14 17:25:56,DEV_0082,SITE_13,22.57,5.6,-56.6,False,
EVT_0002517,2024-01-13 03:48:54,DEV_0190,SITE_01,33.02,35.1,-89.7,False,
EVT_0009367,2024-01-12 04:08:10,DEV_0185,SITE_08,22.31,12.3,-59.5,False,
EVT_0001191,2024-01-14 20:41:49,DEV_0075,SITE_05,29.44,,-52.8,False,
EVT_0009285,2024-01-12 04:36:04,DEV_0015,SITE_11,21.86,66.4,-51.9,True,temp_high
EVT_0009081,2024-01-08 01:12:00,DEV_0038,SITE_04,39.25,54.3,-46.7,False,
EVT_0008675,2024-01-12 23:28:06,DEV_0200,SITE_14,22.34,48.3,-33.1,True,motion_detected
EVT_0009083,2024-01-09 14:46:06,DEV_0039,SITE_11,26.19,73.4,-83.9,True,battery_low
EVT_0005748,2024-01-14 04:37:59,DEV_0158,SITE_05,30.47,46.5,-70.6,False,
EVT_0000701,2024-01-08 17:15:43,DEV_0132,SITE_11,29.07,,-99.3,False,
EVT_0006500,2024-01-10 10:30:59,DEV_0148,SITE_05,30.77,12.7,-98.5,True,offline
EVT_0001507,2024-01-12 08:22:35,DEV_0014,SITE_14,32.62,,-71.0,False,
EVT_0003131,2024-01-13 01:36:28,DEV_0086,SITE_13,25.68,55.8,-34.2,False,
EVT_0010568,2024-01-11 08:51:57,DEV_0169,SITE_10,41.15,19.9,-88.0,False,
EVT_0010707,2024-01-12 21:11:27,DEV_0067,SITE_06,21.0,6.0,-86.9,False,
EVT_0011510,2024-01-08 17:34:42,DEV_0187,SITE_05,25.7,62.8,-69.3,False,
EVT_0008917,2024-01-11 10:18:08,DEV_0131,SITE_06,25.1,28.8,-77.8,False,
EVT_0008540,2024-01-13 14:35:18,DEV_0180,SITE_15,20.0,62.3,-62.7,False,
EVT_0011895,2024-01-11 01:23:31,DEV_0170,SITE_04,27.82,88.5,-79.4,False,
EVT_0000795,2024-01-13 05:46:01,DEV_0162,SITE_01,44.38,61.6,-79.6,False,
EVT_0000731,2024-01-11 15:55:08,DEV_0020,SITE_10,30.14,34.8,-82.4,False,
EVT_0007385,2024-01-12 00:29:58,DEV_0093,SITE_01,42.43,14.8,-99.9,True,temp_high
EVT_0008441,2024-01-12 20:04:56,DEV_0156,SITE_02,38.02,10.7,-72.9,False,
EVT_0003354,2024-01-14 11:20:35,DEV_0072,SITE_06,40.76,98.4,-84.8,False,
EVT_0010057,2024-01-11 13:35:47,DEV_0105,SITE_08,38.83,39.3,-50.0,False,
EVT_0002627,2024-01-13 15:02:51,DEV_0060,SITE_10,17.71,55.7,-78.4,False,
EVT_0009446,2024-01-09 15:12:52,DEV_0145,SITE_04,17.14,55.1,-34.7,True,temp_high
EVT_0004450,2024-01-13 21:25:06,DEV_0107,SITE_04,36.75,94.3,-68.2,False,
EVT_0001746,2024-01-11 22:14:56,DEV_0182,SITE_01,28.49,72.2,-32.9,False,
EVT_0003144,2024-01-13 23:45:03,DEV_0066,SITE_05,41.03,15.1,-87.2,False,
EVT_0005026,2024-01-09 06:11:27,DEV_0048,SITE_12,36.17,97.7,-85.1,False,
EVT_0008571,2024-01-10 09:27:18,DEV_0156,SITE_02,24.93,,0.0,False,
EVT_0011901,2024-01-11 00:10:35,DEV_0073,SITE_05,26.51,97.9,-36.0,False,
EVT_0005684,2024-01-11 16:26:50,DEV_0078,SITE_10,22.65,68.6,-36.7,False,
EVT_0001200,2024-01-11 16:11:07,DEV_0003,SITE_07,16.02,47.2,-75.2,False,
EVT_0009837,2024-01-10 12:58:57,DEV_0082,SITE_13,44.07,10.4,-48.4,True,offline
EVT_0007511,2024-01-09 11:03:54,DEV_0150,SITE_12,27.67,35.5,-52.7,False,
EVT_0005278,2024-01-11 12:36:01,DEV_0184,SITE_03,26.66,10.6,-46.6,False,
EVT_0011347,2024-01-14 14:15:10,DEV_0140,SITE_07,21.89,67.3,-52.1,False,
EVT_0004526,2024-01-10 19:30:51,DEV_0113,SITE_12,33.92,85.2,-83.8,False,
EVT_0001890,2024-01-11 21:36:43,DEV_0189,SITE_07,16.63,64.8,-59.2,False,
EVT_0008560,2024-01-10 10:45:50,DEV_0099,SITE_15,40.38,13.5,-32.2,False,
EVT_0011620,2024-01-11 14:47:43,DEV_0059,SITE_04,28.97,30.8,-68.4,False,
EVT_0011814,2024-01-14 00:20:12,DEV_0020,SITE_10,34.82,70.3,-37.3,True,battery_low
EVT_0000033,2024-01-08 15:15:43,DEV_0068,SITE_12,18.8,11.0,-74.7,False,
EVT_0008247,2024-01-13 08:45:03,DEV_0175,SITE_15,44.24,78.8,-42.4,True,temp_high
EVT_0009502,2024-01-09 05:56:57,DEV_0178,SITE_08,18.62,51.0,-36.5,True,battery_low
EVT_0008901,2024-01-08 06:26:25,DEV_0043,SITE_14,38.71,38.5,-39.8,False,
EVT_0004368,2024-01-08 02:03:21,DEV_0035,SITE_15,20.39,88.1,-69.7,True,temp_high
EVT_0010444,2024-01-10 22:04:03,DEV_0072,SITE_06,23.37,17.5,-68.6,False,
EVT_0010199,2024-01-08 15:04:59,DEV_0196,SITE_03,44.6,60.3,-33.8,False,
EVT_0008733,2024-01-08 10:46:17,DEV_0097,SITE_06,42.15,84.2,-75.5,False,
EVT_0007749,2024-01-08 10:12:15,DEV_0180,SITE_15,28.95,95.3,-79.2,False,
EVT_0011716,2024-01-11 19:22:04,DEV_0010,SITE_07,20.77,66.3,-88.0,False,
EVT_0011893,2024-01-09 13:12:59,DEV_0081,SITE_07,33.23,9.8,-93.3,False,
EVT_0008490,2024-01-13 11:49:13,DEV_0036,SITE_13,22.04,74.4,-86.0,False,
EVT_0006019,2024-01-09 09:51:58,DEV_0033,SITE_15,37.69,9.2,-92.7,False,
EVT_0004239,2024-01-10 03:15:22,DEV_0113,SITE_12,42.04,69.3,-87.5,False,
EVT_0010674,2024-01-08 14:15:05,DEV_0090,SITE_05,16.5,64.1,-71.4,False,
EVT_0004393,2024-01-11 17:48:31,DEV_0136,SITE_01,37.97,17.9,-59.0,False,
EVT_0005147,2024-01-14 22:00:01,DEV_0043,SITE_14,22.43,16.5,-70.3,False,
EVT_0001487,2024-01-11 04:39:16,DEV_0118,SITE_02,38.06,87.0,-48.2,False,
EVT_0000606,2024-01-11 01:24:53,DEV_0072,SITE_06,18.98,6.3,-87.8,False,
EVT_0011994,2024-01-09 17:38:46,DEV_0118,SITE_02,31.38,79.9,-56.2,False,
EVT_0006935,2024-01-14 12:57:29,DEV_0123,SITE_08,42.99,44.8,-56.3,False,
EVT_0001534,2024-01-09 09:18:55,DEV_0164,SITE_02,18.46,22.4,-34.0,False,
EVT_0002652,2024-01-12 20:32:22,DEV_0063,SITE_11,39.81,53.5,-75.3,False,
EVT_0010787,2024-01-14 10:29:26,DEV_0076,SITE_09,27.73,67.3,-45.6,True,temp_high
EVT_0002849,2024-01-12 12:26:10,DEV_0019,SITE_07,43.26,6.2,999.0,False,
EVT_0007678,2024-01-13 14:54:14,DEV_0176,SITE_11,44.82,70.8,-71.6,True,temp_high
EVT_0010692,2024-01-09 06:59:06,DEV_0048,SITE_12,34.15,10.0,-34.5,False,
EVT_0007848,2024-01-09 07:46:36,DEV_0101,SITE_13,30.34,79.9,-99.6,False,
EVT_0001331,2024-01-09 01:40:43,DEV_0119,SITE_07,18.49,61.2,-46.3,True,battery_low
EVT_0007992,2024-01-10 05:44:52,DEV_0149,SITE_05,25.35,98.0,-91.1,False,
EVT_0000958,2024-01-09 07:48:18,DEV_0161,SITE_12,41.05,40.9,-76.0,False,
EVT_0005467,2024-01-10 17:34:19,DEV_0100,SITE_09,35.55,91.2,-47.6,False,
EVT_0007934,2024-01-14 03:37:41,DEV_0172,SITE_12,27.84,72.6,-88.6,False,
EVT_0006879,2024-01-09 14:47:21,DEV_0165,SITE_11,41.24,,-36.5,False,
EVT_0007976,2024-01-11 23:34:00,DEV_0190,SITE_01,38.53,6.2,-83.0,False,
EVT_0011990,2024-01-14 19:20:36,DEV_0026,SITE_10,28.16,13.7,-44.9,False,
EVT_0001661,2024-01-14 22:08:48,DEV_0023,SITE_07,20.6,56.9,-66.5,False,
EVT_0001027,2024-01-13 19:36:16,DEV_0051,SITE_14,43.79,51.5,-52.3,False,
EVT_0009499,2024-01-12 23:35:44,DEV_0162,SITE_01,18.87,78.5,-92.7,False,
EVT_0003356,2024-01-08 14:59:23,DEV_0124,SITE_13,28.65,94.2,-49.7,False,
EVT_0001248,2024-01-13 04:13:10,DEV_0165,SITE_11,41.28,39.2,-37.2,True,offline
EVT_0010644,2024-01-13 17:54:07,DEV_0123,SITE_08,21.05,79.4,-68.5,False,
EVT_0000656,2024-01-14 18:40:15,DEV_0022,SITE_12,37.59,25.7,-83.3,False,
EVT_0000624,2024-01-09 20:09:30,DEV_0069,SITE_14,36.0,54.0,-65.7,False,
EVT_0010796,2024-01-10 21:27:45,DEV_0073,SITE_05,23.75,,-39.3,False,
EVT_0009181,2024-01-14 12:07:35,DEV_0076,SITE_09,31.04,93.1,-47.5,False,
EVT_0011223,2024-01-12 22:06:20,DEV_0014,SITE_14,24.7,,-34.9,False,
EVT_0002200,2024-01-14 23:41:21,DEV_0096,SITE_02,26.44,15.7,-99.1,False,
EVT_0004027,2024-01-11 04:38:11,DEV_0161,SITE_12,44.67,72.4,-35.0,False,
EVT_0008678,2024-01-09 15:19:21,DEV_0024,SITE_02,44.98,48.3,-52.5,False,
EVT_0011659,2024-01-11 13:07:19,DEV_0030,SITE_15,17.66,9.4,-60.9,False,
EVT_0010602,2024-01-10 12:20:26,DEV_0100,SITE_09,15.76,37.2,-50.2,False,
EVT_0009319,2024-01-11 20:19:49,DEV_0149,SITE_05,31.79,18.3,-76.6,False,
EVT_0005169,2024-01-08 12:37:20,DEV_0006,SITE_13,20.15,63.0,-37.9,False,
EVT_0008116,2024-01-14 09:51:40,DEV_0004,SITE_09,30.12,93.9,-60.6,False,
EVT_0008230,2024-01-13 09:30:13,DEV_0044,SITE_11,39.07,78.8,-86.7,False,
EVT_0002626,2024-01-13 22:52:45,DEV_0041,SITE_09,18.6,96.7,-45.9,False,
EVT_0006731,2024-01-10 02:19:55,DEV_0184,SITE_03,24.81,13.1,-41.6,False,
EVT_0009560,2024-01-12 13:38:04,DEV_0100,SITE_09,32.69,50.0,-53.2,True,offline
EVT_0002949,2024-01-08 00:08:12,DEV_0059,SITE_04,23.57,97.9,-83.6,False,
EVT_0001747,2024-01-14 21:01:29,DEV_0193,SITE_11,41.04,20.6,-93.5,False,
EVT_0010891,2024-01-08 15:46:50,DEV_0193,SITE_11,31.51,,-79.5,False,
EVT_0005968,2024-01-10 01:50:07,DEV_0017,SITE_15,32.94,8.1,-60.3,False,
EVT_0003046,2024-01-11 12:43:58,DEV_0182,SITE_01,18.74,79.2,-61.4,False,
EVT_0002458,2024-01-09 16:26:48,DEV_0061,SITE_10,35.57,84.0,-33.8,False,
EVT_0004795,2024-01-09 08:31:01,DEV_0040,SITE_04,23.66,34.5,-92.8,False,
EVT_0011869,2024-01-13 17:50:30,DEV_0127,SITE_08,24.48,25.9,-66.8,False,
EVT_0000077,2024-01-12 13:12:03,DEV_0021,SITE_15,21.74,72.9,-89.8,False,
EVT_0005703,2024-01-13 04:36:23,DEV_0131,SITE_06,28.42,8.3,-32.0,False,
EVT_0004343,2024-01-13 01:13:23,DEV_0111,SITE_11,26.93,33.3,-73.0,True,battery_low
EVT_0009821,2024-01-13 11:13:05,DEV_0001,SITE_11,18.97,,-82.6,False,
EVT_0002699,2024-01-12 09:50:07,DEV_0070,SITE_03,36.34,96.1,-62.8,False,
EVT_0005633,2024-01-10 12:16:35,DEV_0071,SITE_03,17.25,5.9,-49.0,False,
EVT_0006527,2024-01-12 15:16:14,DEV_0134,SITE_02,28.14,92.3,-76.9,False,
EVT_0005203,2024-01-11 17:52:54,DEV_0104,SITE_04,43.15,82.1,-83.2,False,
EVT_0002261,2024-01-10 15:39:00,DEV_0186,SITE_02,44.65,78.2,-39.9,False,
EVT_0001776,2024-01-09 05:09:45,DEV_0154,SITE_09,25.88,35.2,-59.7,True,offline
EVT_0002880,2024-01-09 16:23:50,DEV_0118,SITE_02,37.44,64.9,-84.9,False,
EVT_0000094,2024-01-09 22:35:57,DEV_0132,SITE_11,43.58,,-45.5,True,motion_detected
EVT_0002814,2024-01-10 12:40:30,DEV_0130,SITE_08,41.06,39.8,-88.8,False,
EVT_0011732,2024-01-08 23:35:02,DEV_0178,SITE_08,18.84,54.4,-46.9,False,
EVT_0004930,2024-01-09 06:10:18,DEV_0074,SITE_01,20.12,86.3,-61.0,True,temp_high
EVT_0009650,2024-01-11 02:46:54,DEV_0079,SITE_06,37.14,59.3,-35.9,False,
EVT_0004348,2024-01-08 13:42:14,DEV_0070,SITE_03,40.5,67.3,-61.9,False,
EVT_0000715,2024-01-09 07:28:03,DEV_0117,SITE_04,18.67,94.5,0.0,False,
EVT_0001077,2024-01-12 02:15:22,DEV_0185,SITE_08,28.32,,-95.8,False,
EVT_0006561,2024-01-11 05:50:15,DEV_0031,SITE_02,18.33,49.4,-68.5,False,
EVT_0009486,2024-01-13 03:26:17,DEV_0027,SITE_14,18.82,81.8,-72.4,False,
EVT_0010885,2024-01-11 23:20:00,DEV_0035,SITE_15,23.09,83.0,-38.9,False,
EVT_0002016,2024-01-10 14:25:53,DEV_0007,SITE_03,29.02,56.4,-93.8,False,
EVT_0001886,2024-01-09 19:23:06,DEV_0139,SITE_10,22.22,53.4,-97.2,False,
EVT_0009673,2024-01-10 21:26:02,DEV_0001,SITE_11,17.11,76.5,-96.2,True,offline
EVT_0008949,2024-01-13 22:30:27,DEV_0116,SITE_06,36.43,29.5,-41.3,False,
EVT_0005668,2024-01-08 11:50:17,DEV_0171,SITE_03,23.37,87.7,-92.6,False,
EVT_0006979,2024-01-09 22:58:45,DEV_0102,SITE_04,40.98,79.5,-85.2,False,
EVT_0003474,2024-01-10 09:40:21,DEV_0024,SITE_02,37.67,86.5,-55.7,False,
EVT_0001489,2024-01-11 20:11:49,DEV_0059,SITE_04,39.86,34.7,-87.0,True,battery_low
EVT_0005262,2024-01-09 05:58:40,DEV_0146,SITE_08,15.29,9.0,-42.2,False,
EVT_0007895,2024-01-12 12:21:27,DEV_0043,SITE_14,35.17,76.9,-82.2,True,offline
EVT_0008100,2024-01-14 13:15:32,DEV_0023,SITE_07,21.69,27.1,-45.9,False,
EVT_0008168,2024-01-11 03:59:07,DEV_0028,SITE_09,36.57,9.1,-57.1,False,
EVT_0007378,2024-01-13 14:45:26,DEV_0151,SITE_12,19.28,22.1,-67.7,False,
EVT_0002760,2024-01-12 19:02:36,DEV_0052,SITE_02,39.12,18.4,-71.9,True,battery_low
EVT_0011308,2024-01-12 12:09:33,DEV_0191,SITE_08,30.49,51.3,-48.1,False,
EVT_0011229,2024-01-08 11:30:13,DEV_0135,SITE_03,27.92,84.7,-64.1,False,
EVT_0001438,2024-01-09 13:05:07,DEV_0200,SITE_14,31.2,35.0,-85.4,False,
EVT_0001234,2024-01-12 15:26:11,DEV_0005,SITE_12,26.54,67.7,-53.8,True,temp_high
EVT_0000186,2024-01-14 13:26:59,DEV_0100,SITE_09,24.95,98.9,-64.9,False,
EVT_0011011,2024-01-09 03:42:11,DEV_0053,SITE_04,22.9,99.5,-87.6,False,
EVT_0002466,2024-01-08 15:37:54,DEV_0038,SITE_04,17.86,66.2,999.0,False,
EVT_0007043,2024-01-13 13:24:31,DEV_0005,SITE_12,25.69,53.8,-74.4,False,
EVT_0003015,2024-01-09 09:17:20,DEV_0164,SITE_02,17.48,,-96.9,False,
EVT_0008847,2024-01-08 03:35:21,DEV_0075,SITE_05,26.5,9.1,-60.9,False,
EVT_0001298,2024-01-10 17:15:43,DEV_0116,SITE_06,32.34,50.3,-78.3,True,temp_high
EVT_0004955,2024-01-14 13:10:17,DEV_0107,SITE_04,40.79,31.4,-33.4,False,
EVT_0011825,2024-01-11 07:01:41,DEV_0051,SITE_14,44.09,69.7,0.0,False,
EVT_0011079,2024-01-08 06:56:43,DEV_0182,SITE_01,40.57,,-50.8,False,
EVT_0000450,2024-01-09 10:55:00,DEV_0028,SITE_09,42.61,63.3,-62.1,False,
EVT_0003014,2024-01-12 09:23:41,DEV_0006,SITE_13,35.8,9.8,-65.5,False,
EVT_0005621,2024-01-10 17:30:45,DEV_0070,SITE_03,19.21,,-79.1,False,
EVT_0005717,2024-01-10 20:15:48,DEV_0004,SITE_09,38.37,76.8,-82.7,False,
EVT_0006537,2024-01-09 12:12:57,DEV_0119,SITE_07,17.48,10.7,-80.5,False,
EVT_0007206,2024-01-09 20:57:27,DEV_0120,SITE_13,16.44,85.6,-77.1,False,
EVT_0000382,2024-01-11 01:12:29,DEV_0004,SITE_09,21.09,47.1,-55.6,False,
EVT_0003406,2024-01-10 16:19:09,DEV_0009,SITE_01,27.38,,-49.8,False,
EVT_0001156,2024-01-12 16:09:23,DEV_0120,SITE_13,20.64,77.4,-78.1,True,temp_high
EVT_0006563,2024-01-11 01:52:58,DEV_0077,SITE_12,41.93,83.4,-54.2,False,
EVT_0008355,2024-01-10 12:49:01,DEV_0129,SITE_07,24.14,64.1,-50.3,False,
EVT_0010877,2024-01-13 09:07:29,DEV_0196,SITE_03,43.46,,-76.2,False,
EVT_0001729,2024-01-09 04:43:05,DEV_0040,SITE_04,35.92,43.0,-79.1,False,
EVT_0004451,2024-01-12 03:38:03,DEV_0107,SITE_04,37.96,38.1,-38.0,False,
EVT_0010974,2024-01-10 15:49:12,DEV_0160,SITE_03,15.75,73.1,-75.6,True,motion_detected
EVT_0002426,2024-01-11 18:10:02,DEV_0158,SITE_05,17.96,76.3,-67.4,False,
EVT_0002728,2024-01-13 19:32:07,DEV_0037,SITE_03,21.38,99.8,-81.9,False,
EVT_0001254,2024-01-14 23:33:05,DEV_0050,SITE_08,23.79,77.9,-68.1,False,
EVT_0005325,2024-01-08 05:29:07,DEV_0122,SITE_12,15.41,62.4,-86.4,False,
EVT_0006760,2024-01-12 10:31:08,DEV_0162,SITE_01,41.48,93.2,-73.6,False,
EVT_0002504,2024-01-08 01:00:30,DEV_0134,SITE_02,29.15,10.3,-92.2,False,
EVT_0008679,2024-01-13 20:13:14,DEV_0044,SITE_11,31.08,23.0,-60.9,False,
EVT_0007316,2024-01-09 14:59:09,DEV_0180,SITE_15,43.35,15.6,-57.0,False,
EVT_0006957,2024-01-11 13:32:30,DEV_0119,SITE_07,24.26,58.1,-59.8,True,temp_high
EVT_0003551,2024-01-13 01:04:54,DEV_0181,SITE_02,17.96,36.3,-76.8,False,
EVT_0005852,2024-01-10 09:12:06,DEV_0064,SITE_15,34.76,,-38.1,False,
EVT_0010764,2024-01-10 21:59:17,DEV_0097,SITE_06,37.31,56.3,-64.9,False,
EVT_0001613,2024-01-08 15:17:11,DEV_0007,SITE_03,34.29,9.0,-33.5,False,
EVT_0005028,2024-01-14 20:45:58,DEV_0075,SITE_05,20.15,98.1,-88.9,False,
